id_municipio,regiao,total_estabelecimentos,estabelecimentos_com_orientacao,prop_orientacao,alta_assistencia,produtividade_agropecuaria,valor_producao_agropecuaria,area_estabelecimentos_ha,area_media_estab,temperatura_media,temperatura_maxima,dias_quentes,precipitacao_anual,precipitacao_extrema,dias_secos,carbono_solo,teor_argila,teor_areia,pib_total,pib_agropecuaria,pib_industria,pib_servicos,populacao_total,area_municipio,pib_percapita,densidade_demografica,valor_pronaf,contratos_pronaf
1100114,Norte,3548,575,0.1620631341600902,0,0.7097860388664807,177910.0,250653.0,70.64627959413754,25.78439140319824,29.27501106262207,15.083438873291016,1736.176025390625,83.5370864868164,62.00263595581055,42.50801467895508,25.64361000061035,60.8744010925293,1354733.0,172325.0,221454.0,505476.0,55871,2956.008978562628,24.247516600740997,18.90082215757258,38532260.65,916
1100122,Norte,2544,740,0.2908805031446541,1,0.6274869413813117,135145.0,215375.0,84.65998427672956,25.93445205688477,29.582372665405277,18.94688034057617,1915.412109375,126.93270111083984,61.32582092285156,46.549110412597656,30.76388931274414,55.05570983886719,3062162.0,142861.0,365557.0,1412419.0,132667,6924.560678691732,23.081565121695675,19.158904969703435,15697688.11,413
1100130,Norte,4272,408,0.09550561797752809,0,0.37341818447809233,112310.0,300762.0,70.40308988764045,26.339244842529297,29.93527603149414,18.473533630371094,2184.409423828125,128.1461944580078,64.65567016601562,49.52694320678711,35.58563232421875,51.77426528930664,587758.0,183427.0,37754.0,118453.0,38609,8544.551638376817,15.223341707891942,4.518551895291072,32815981.07,890
1100148,Norte,3010,319,0.10598006644518272,0,0.6381777156703119,99557.0,156002.0,51.82790697674419,25.546396255493164,29.043598175048828,11.874403953552246,1858.0855712890625,134.1254119873047,62.35311126708984,43.4067611694336,26.339038848876957,60.71715545654297,345425.0,115926.0,16943.0,71735.0,21747,1709.7225968940083,15.883800064376697,12.71960728571231,21429160.55,766
1100155,Norte,2159,598,0.2769800833719315,1,0.8990631273700647,137037.0,152422.0,70.5984251968504,25.922073364257812,29.434680938720703,18.285669326782227,1736.9735107421875,94.417724609375,61.269004821777344,42.26020431518555,25.71893882751465,60.784934997558594,762112.0,135777.0,88787.0,249942.0,39759,1977.7986599414412,19.16828894086873,20.10265291674188,14042880.42,313
1100189,Norte,1241,150,0.12087026591458501,0,0.3560901279887431,97683.0,274321.0,221.04834810636584,25.22525787353516,29.07275390625,16.326839447021484,1744.2601318359375,102.95256805419922,62.80051040649414,37.95907974243164,16.76116180419922,74.982421875,1050682.0,107192.0,177050.0,374922.0,38051,6265.493406924654,27.61246747785866,6.073105105807924,6709167.18,220
1100205,Norte,5177,1231,0.23778249951709485,1,0.4661791426052854,362789.0,778218.0,150.32219432103534,26.27201271057129,29.888900756835938,15.124123573303224,2399.020263671875,138.54837036132812,56.51377487182617,48.81092834472656,33.73109436035156,45.619327545166016,16974627.0,589995.0,5165169.0,6090545.0,519436,34232.39061337691,32.67895756166303,15.173816104944224,85942383.82,2057
1100254,Norte,2105,603,0.2864608076009501,1,1.0225079349734965,126928.0,124134.0,58.97102137767221,25.842071533203125,29.362281799316406,14.706012725830078,1740.1104736328125,106.24783325195312,61.0,41.87381362915039,24.999570846557617,61.50746154785156,410136.0,103300.0,38227.0,105373.0,22124,1765.475171022901,18.53805821732056,12.5314704863176,21838684.61,549
1100262,Norte,492,71,0.1443089430894309,0,0.7702256567869826,104753.0,136003.0,276.4288617886179,26.14453887939453,29.737104415893555,16.33612060546875,2128.710693359375,109.17826080322266,61.48818206787109,49.06000518798828,37.28047561645508,51.57553482055664,105272.0,59951.0,3184.0,10042.0,3829,1724.7168167878897,27.493340297727865,2.220074601656129,2788745.97,109
1100288,Norte,2038,449,0.22031403336604513,1,0.9121538175918377,113004.0,123887.0,60.78851815505397,25.637922286987305,29.13604736328125,14.265496253967283,1493.4573974609375,97.14630889892578,64.41282653808594,42.12017440795898,26.877103805541992,61.94841003417969,1304503.0,105487.0,318615.0,440080.0,57074,1463.547765947745,22.85634439499597,38.99701897535321,16033009.78,465
1100296,Norte,1023,271,0.2649071358748778,1,0.9684883130381376,81999.0,84667.0,82.76344086021506,25.154991149902344,28.605695724487305,14.356656074523926,1610.1400146484375,85.312744140625,64.81289672851562,45.31901550292969,26.8504695892334,60.93245315551758,153096.0,56678.0,13807.0,25568.0,8198,1202.4756680391315,18.674798731397903,6.817601568078646,6510139.45,233
